id_caso	codigo_dane_municipio	municipio	departamento	agno	mes	dia	id_persona	sexo	etnia	ocupacion	calidad_victima	tipo_poblacion	militante_politico	grupo_armado	descripcion_grupo_armado	situacion_victima	edad
373273	19533	PIAMONTE	CAUCA	2012	04	08	414707	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373274	19256	EL TAMBO	CAUCA	2012	04	09	414708	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373275	05837	TURBO	ANTIOQUIA	2012	04	13	414709	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373276	54001	CUCUTA	NORTE DE SANTANDER	2012	04	16	414710	Hombre		Sin Informacion	Civil					Desconocida	18 a 28
373277	52258	EL TABLON DE GOMEZ	NARIÑO	2012	04	17	414711	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373278	85139	MANI	CASANARE	2012	04	18	414712	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373279	52699	SANTACRUZ	NARIÑO	2012	04	22	414713	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
373280	52520	FRANCISCO PIZARRO	NARIÑO	2012	04	25	414714	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373281	41357	IQUIRA	HUILA	2012	04	25	414715	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373282	27425	MEDIO ATRATO	CHOCO	2012	04	25	414716	Mujer	Palenquero	Sin Informacion	Civil					Desconocida	40 a 59
373283	52678	SAMANIEGO	NARIÑO	2012	04	25	414717	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373284	52835	SAN ANDRES DE TUMACO	NARIÑO	2012	04	28	414718	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373285	52696	SANTA BARBARA	NARIÑO	2012	05	00	414719	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373286	19397	LA VEGA	CAUCA	2012	05	01	414720	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373287	13001	CARTAGENA DE INDIAS	BOLIVAR	2012	05	01	414721	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373288	73001	IBAGUE	TOLIMA	2012	05	01	414722	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373289	23162	CERETE	CORDOBA	2012	05	01	414723	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373290	86569	PUERTO CAICEDO	PUTUMAYO	2012	05	01	414724	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373291	41668	SAN AGUSTIN	HUILA	2012	05	02	414725	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373292	52399	LA UNION	NARIÑO	2012	05	04	414726	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373293	52835	SAN ANDRES DE TUMACO	NARIÑO	2012	05	04	414727	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373294	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	05	05	414728	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373295	52233	CUMBITARA	NARIÑO	2012	05	05	414729	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373296	19533	PIAMONTE	CAUCA	2012	05	05	414730	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373297	27580	RIO IRO	CHOCO	2012	05	08	414731	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373298	00000	SIN INFORMACION	SIN INFORMACION	2012	05	09	414732	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
373299	00000	SIN INFORMACION	SIN INFORMACION	2012	05	10	414733	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373300	05045	APARTADO	ANTIOQUIA	2012	05	10	414734	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373301	05284	FRONTINO	ANTIOQUIA	2012	05	12	414735	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373302	54810	TIBU	NORTE DE SANTANDER	2012	05	13	414736	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373303	76318	GUACARI	VALLE DEL CAUCA	2012	05	14	414737	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373304	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2012	05	15	414738	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373305	50370	URIBE	META	2012	05	15	414739	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373306	73483	NATAGAIMA	TOLIMA	2012	05	15	414740	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373307	86320	ORITO	PUTUMAYO	2012	05	18	414741	Mujer	Indigena	Sin Informacion	Civil					Viva	40 a 59
373308	19050	ARGELIA	CAUCA	2012	05	18	414742	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373309	52250	EL CHARCO	NARIÑO	2012	05	18	414743	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373310	05837	TURBO	ANTIOQUIA	2012	05	20	414744	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
373311	11001	BOGOTA, D.C.	BOGOTA, D.C.	2012	05	22	414745	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
373312	05138	CAÑASGORDAS	ANTIOQUIA	2012	05	23	414746	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373313	25754	SOACHA	CUNDINAMARCA	2012	05	25	414747	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373314	27615	RIOSUCIO	CHOCO	2012	05	29	414748	Mujer		Religioso	Civil	Miembro de Comunidad Religiosa				Muerta	
373315	86568	PUERTO ASIS	PUTUMAYO	2012	05	29	414750	Mujer		Sin Informacion	Civil					Viva	0 a 6
373315	86568	PUERTO ASIS	PUTUMAYO	2012	05	29	414749	Mujer		Sin Informacion	Civil					Viva	
373317	86568	PUERTO ASIS	PUTUMAYO	2012	05	29	414751	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373318	52835	SAN ANDRES DE TUMACO	NARIÑO	2012	05	30	414752	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373319	19318	GUAPI	CAUCA	2012	06	01	414753	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373320	52835	SAN ANDRES DE TUMACO	NARIÑO	2012	06	01	414754	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373321	27001	QUIBDO	CHOCO	2012	06	01	414755	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373322	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	06	01	414756	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373323	05837	TURBO	ANTIOQUIA	2012	06	02	414757	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373324	13473	MORALES	BOLIVAR	2012	06	05	414758	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373326	41298	GARZON	HUILA	2012	06	07	414760	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373327	47745	SITIONUEVO	MAGDALENA	2012	06	08	414761	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373328	47745	SITIONUEVO	MAGDALENA	2012	06	08	414762	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373329	47745	SITIONUEVO	MAGDALENA	2012	06	08	414763	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373330	47745	SITIONUEVO	MAGDALENA	2012	06	08	414764	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373331	52411	LINARES	NARIÑO	2012	06	09	414765	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373332	86757	SAN MIGUEL	PUTUMAYO	2012	06	10	414766	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373333	08433	MALAMBO	ATLANTICO	2012	06	10	414767	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373334	86569	PUERTO CAICEDO	PUTUMAYO	2012	06	11	414768	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373335	52390	LA TOLA	NARIÑO	2012	06	12	414769	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373336	52405	LEIVA	NARIÑO	2012	06	15	414770	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373337	86568	PUERTO ASIS	PUTUMAYO	2012	06	15	414771	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373338	18001	FLORENCIA	CAQUETA	2012	06	16	414772	Mujer	Indigena	Sin Informacion	Civil					Desconocida	29 a 39
373340	52203	COLON	NARIÑO	2012	06	17	414774	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373341	52203	COLON	NARIÑO	2012	06	17	414775	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373342	70235	GALERAS	SUCRE	2012	06	18	414776	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373343	05001	MEDELLIN	ANTIOQUIA	2012	06	18	414777	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373344	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	06	18	414778	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373345	73217	COYAIMA	TOLIMA	2012	06	18	414779	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
373346	27430	MEDIO BAUDO	CHOCO	2012	06	19	414780	Hombre	Afrocolombiano	Sin Informacion	Civil					Desconocida	7 a 12
373347	52540	POLICARPA	NARIÑO	2012	06	21	414781	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373348	27450	MEDIO SAN JUAN	CHOCO	2012	06	23	414782	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373349	52835	SAN ANDRES DE TUMACO	NARIÑO	2012	06	24	414783	Hombre	Afrocolombiano	Sin Informacion	Civil					Desconocida	0 a 6
373350	19050	ARGELIA	CAUCA	2012	06	26	414784	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373353	54553	PUERTO SANTANDER	NORTE DE SANTANDER	2012	06	30	414787	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373354	20001	VALLEDUPAR	CESAR	2012	07	01	414788	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373355	27425	MEDIO ATRATO	CHOCO	2012	07	01	414789	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373356	52540	POLICARPA	NARIÑO	2012	07	01	414790	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373357	52390	LA TOLA	NARIÑO	2012	07	01	414791	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	60 a 69
373358	86573	PUERTO LEGUIZAMO	PUTUMAYO	2012	07	01	414792	Hombre		Sin Informacion	Civil					Desconocida	
373359	86573	PUERTO LEGUIZAMO	PUTUMAYO	2012	07	01	414793	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373360	19418	LOPEZ DE MICAY	CAUCA	2012	07	01	414794	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	60 a 69
373361	52540	POLICARPA	NARIÑO	2012	07	03	414795	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373362	52490	OLAYA HERRERA	NARIÑO	2012	07	07	414796	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
373363	27025	ALTO BAUDO	CHOCO	2012	07	08	414797	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373364	19256	EL TAMBO	CAUCA	2012	07	09	414798	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373366	27615	RIOSUCIO	CHOCO	2012	07	12	414800	Hombre	Afrocolombiano	Sin Informacion	Civil					Desconocida	
373367	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	07	13	414801	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	40 a 59
373368	05665	SAN PEDRO DE URABA	ANTIOQUIA	2012	07	15	414802	Mujer		Sin Informacion	Civil					Desconocida	
373369	05665	SAN PEDRO DE URABA	ANTIOQUIA	2012	07	15	414803	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373370	86757	SAN MIGUEL	PUTUMAYO	2012	07	17	414804	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373371	66456	MISTRATO	RISARALDA	2012	07	18	414805	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373372	05670	SAN ROQUE	ANTIOQUIA	2012	07	20	414806	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373373	27430	MEDIO BAUDO	CHOCO	2012	07	23	414807	Mujer		Sin Informacion	Civil					Desconocida	
373374	50573	PUERTO LOPEZ	META	2012	07	25	414808	Mujer		Sin Informacion	Civil					Viva	
373375	70001	SINCELEJO	SUCRE	2012	07	28	414809	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373376	44650	SAN JUAN DEL CESAR	LA GUAJIRA	2012	07	30	414810	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373377	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	08	01	414811	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	13 a 17
373378	17777	SUPIA	CALDAS	2012	08	01	414812	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373379	18460	MILAN	CAQUETA	2012	08	01	414813	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373380	52250	EL CHARCO	NARIÑO	2012	08	01	414814	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373381	19256	EL TAMBO	CAUCA	2012	08	01	414815	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373382	19473	MORALES	CAUCA	2012	08	01	414816	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373383	18753	SAN VICENTE DEL CAGUAN	CAQUETA	2012	08	01	414817	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373384	19130	CAJIBIO	CAUCA	2012	08	01	414818	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373385	54261	EL ZULIA	NORTE DE SANTANDER	2012	08	02	414819	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373386	05045	APARTADO	ANTIOQUIA	2012	08	04	414820	Mujer	Indigena	Sin Informacion	Civil					Desconocida	18 a 28
373387	52203	COLON	NARIÑO	2012	08	09	414821	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373388	19392	LA SIERRA	CAUCA	2012	08	10	414822	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373389	52207	CONSACA	NARIÑO	2012	08	10	414823	Hombre		Sin Informacion	Civil					Desconocida	40 a 59
373390	52207	CONSACA	NARIÑO	2012	08	10	414824	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373391	19392	LA SIERRA	CAUCA	2012	08	10	414825	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373392	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2012	08	10	414826	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373394	47001	SANTA MARTA	MAGDALENA	2012	08	12	414828	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373395	05579	PUERTO BERRIO	ANTIOQUIA	2012	08	15	414829	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373396	86320	ORITO	PUTUMAYO	2012	08	15	414830	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373397	05001	MEDELLIN	ANTIOQUIA	2012	08	15	414831	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373398	19397	LA VEGA	CAUCA	2012	08	16	414832	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373399	63212	CORDOBA	QUINDIO	2012	08	18	414833	Mujer		Empleado	Civil	Lider Sindical				Muerta	29 a 39
373400	73217	COYAIMA	TOLIMA	2012	08	20	414834	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	40 a 59
373401	18150	CARTAGENA DEL CHAIRA	CAQUETA	2012	08	20	414835	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373402	00000	SIN INFORMACION	SIN INFORMACION	2012	08	20	414836	Hombre		Sin Informacion	Civil					Desconocida	13 a 17
373403	18756	SOLANO	CAQUETA	2012	08	23	414837	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373404	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	08	25	414838	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373405	19212	CORINTO	CAUCA	2012	08	25	414839	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373406	52540	POLICARPA	NARIÑO	2012	08	27	414840	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373407	19050	ARGELIA	CAUCA	2012	08	31	414841	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373408	76233	DAGUA	VALLE DEL CAUCA	2012	09	01	414842	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373409	19397	LA VEGA	CAUCA	2012	09	01	414843	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373410	05873	VIGIA DEL FUERTE	ANTIOQUIA	2012	09	01	414844	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	7 a 12
373411	05001	MEDELLIN	ANTIOQUIA	2012	09	01	414845	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373412	52540	POLICARPA	NARIÑO	2012	09	01	414846	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373413	19455	MIRANDA	CAUCA	2012	09	01	414847	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373414	00000	SIN INFORMACION	SIN INFORMACION	2012	09	01	414848	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373415	41551	PITALITO	HUILA	2012	09	02	414849	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373416	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	09	02	414850	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373417	86320	ORITO	PUTUMAYO	2012	09	03	414851	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373418	05847	URRAO	ANTIOQUIA	2012	09	04	414852	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373419	68147	CAPITANEJO	SANTANDER	2012	09	06	414853	Mujer		Sin Informacion	Civil					Viva	
373420	81736	SARAVENA	ARAUCA	2012	09	09	414854	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373421	86001	MOCOA	PUTUMAYO	2012	09	09	414855	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373423	05045	APARTADO	ANTIOQUIA	2012	09	11	414857	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373424	52612	RICAURTE	NARIÑO	2012	09	12	414858	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373425	86571	PUERTO GUZMAN	PUTUMAYO	2012	09	12	414859	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373428	19809	TIMBIQUI	CAUCA	2012	09	15	414862	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
373430	18753	SAN VICENTE DEL CAGUAN	CAQUETA	2012	09	16	414864	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373431	19532	PATIA	CAUCA	2012	09	17	414865	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373432	15455	MIRAFLORES	BOYACA	2012	09	18	414866	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373433	73001	IBAGUE	TOLIMA	2012	09	19	414867	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373434	19050	ARGELIA	CAUCA	2012	09	20	414868	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373435	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2012	09	20	414869	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373436	52390	LA TOLA	NARIÑO	2012	09	22	414870	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373437	05873	VIGIA DEL FUERTE	ANTIOQUIA	2012	09	23	414871	Hombre		Sin Informacion	Civil					Desconocida	40 a 59
373438	11001	BOGOTA, D.C.	BOGOTA, D.C.	2012	09	24	414872	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	13 a 17
373440	27430	MEDIO BAUDO	CHOCO	2012	09	26	414874	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373441	11001	BOGOTA, D.C.	BOGOTA, D.C.	2012	10	01	414875	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373442	41298	GARZON	HUILA	2012	10	01	414876	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373443	05001	MEDELLIN	ANTIOQUIA	2012	10	01	414877	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373444	20013	AGUSTIN CODAZZI	CESAR	2012	10	08	414878	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373445	19130	CAJIBIO	CAUCA	2012	10	09	414879	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373446	50001	VILLAVICENCIO	META	2012	10	10	414880	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373447	52835	SAN ANDRES DE TUMACO	NARIÑO	2012	10	11	414881	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373448	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2012	10	11	414882	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373449	27205	CONDOTO	CHOCO	2012	10	12	414883	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	40 a 59
373450	68001	BUCARAMANGA	SANTANDER	2012	10	13	414884	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373451	52540	POLICARPA	NARIÑO	2012	10	14	414885	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373452	05001	MEDELLIN	ANTIOQUIA	2012	10	14	414886	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373453	52540	POLICARPA	NARIÑO	2012	10	17	414887	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373454	27077	BAJO BAUDO	CHOCO	2012	10	18	414888	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373455	52079	BARBACOAS	NARIÑO	2012	10	18	414889	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373456	19548	PIENDAMO	CAUCA	2012	10	19	414890	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373457	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	10	20	414891	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	13 a 17
373458	70771	SUCRE	SUCRE	2012	10	22	414892	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373459	52233	CUMBITARA	NARIÑO	2012	10	22	414893	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373460	50711	VISTAHERMOSA	META	2012	10	23	414894	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373461	52835	SAN ANDRES DE TUMACO	NARIÑO	2012	10	23	414895	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373463	52540	POLICARPA	NARIÑO	2012	10	27	414897	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373464	27001	QUIBDO	CHOCO	2012	10	28	414898	Hombre	Afrocolombiano	Sin Informacion	Civil					Desconocida	7 a 12
373465	52835	SAN ANDRES DE TUMACO	NARIÑO	2012	10	30	414899	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373466	52356	IPIALES	NARIÑO	2012	10	30	414900	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373467	52678	SAMANIEGO	NARIÑO	2012	11	01	414901	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373468	86569	PUERTO CAICEDO	PUTUMAYO	2012	11	01	414902	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373469	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	11	01	414903	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373470	13683	SANTA ROSA	BOLIVAR	2012	11	01	414904	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373471	52678	SAMANIEGO	NARIÑO	2012	11	01	414905	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373472	76233	DAGUA	VALLE DEL CAUCA	2012	11	01	414906	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373474	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	11	02	414908	Mujer		Sin Informacion	Civil	Familiar de Persona Vulnerable				Viva	
373475	54405	LOS PATIOS	NORTE DE SANTANDER	2012	11	02	414909	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373476	52079	BARBACOAS	NARIÑO	2012	11	03	414910	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373477	27077	BAJO BAUDO	CHOCO	2012	11	04	414911	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373478	18610	SAN JOSE DEL FRAGUA	CAQUETA	2012	11	04	414912	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373479	27077	BAJO BAUDO	CHOCO	2012	11	04	414913	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373480	27077	BAJO BAUDO	CHOCO	2012	11	04	414914	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373481	44090	DIBULLA	LA GUAJIRA	2012	11	05	414915	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373482	66594	QUINCHIA	RISARALDA	2012	11	05	414916	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373483	05642	SALGAR	ANTIOQUIA	2012	11	05	414917	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373484	05490	NECOCLI	ANTIOQUIA	2012	11	05	414918	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373485	52250	EL CHARCO	NARIÑO	2012	11	05	414919	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373486	05579	PUERTO BERRIO	ANTIOQUIA	2012	11	06	414920	Hombre		Sin Informacion	Civil					Desconocida	7 a 12
373487	05686	SANTA ROSA DE OSOS	ANTIOQUIA	2012	11	07	414921	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
373488	76250	EL DOVIO	VALLE DEL CAUCA	2012	11	09	414922	Hombre		Sin Informacion	Civil					Desconocida	29 a 39
373490	81001	ARAUCA	ARAUCA	2012	11	10	414924	Mujer		Sin Informacion	Civil					Viva	13 a 17
373491	27025	ALTO BAUDO	CHOCO	2012	11	12	414925	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	40 a 59
373492	52540	POLICARPA	NARIÑO	2012	11	13	414926	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373493	00000	SIN INFORMACION	SIN INFORMACION	2012	11	13	414927	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	7 a 12
373494	81001	ARAUCA	ARAUCA	2012	11	14	414928	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373495	52540	POLICARPA	NARIÑO	2012	11	15	414929	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373496	05045	APARTADO	ANTIOQUIA	2012	11	15	414930	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	7 a 12
373497	76109	BUENAVENTURA	VALLE DEL CAUCA	2012	11	16	414931	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
373498	19050	ARGELIA	CAUCA	2012	11	18	414932	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
373499	19050	ARGELIA	CAUCA	2012	11	18	414933	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	13 a 17
373500	19050	ARGELIA	CAUCA	2012	11	19	414934	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
373501	86320	ORITO	PUTUMAYO	2012	11	20	414935	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
373502	73504	ORTEGA	TOLIMA	2012	11	20	414936	Mujer	Indigena	Sin Informacion	Civil					Desconocida	7 a 12
373503	05045	APARTADO	ANTIOQUIA	2012	11	20	414937	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
373504	25740	SIBATE	CUNDINAMARCA	2012	11	22	414938	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
